,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response
327,0,,html-keyboard-response,327,1035798,0.0-7.34-3.34,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
328,0,,html-keyboard-response,328,1036313,0.0-7.34-4.34,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,34.0,C,Xnc,black,black,stars,bolts,C,Xnc,Xnc,black,bolts,819.599999994,0.0,0.0,1,left,986.1999999881,6.0,1.0,1.0,,
329,0,,html-keyboard-response,329,1038024,0.0-7.35-0.35,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1710.099999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
330,0,,html-keyboard-response,330,1039312,0.0-7.35-1.35,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,782.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
331,0,,html-keyboard-response,331,1040813,0.0-7.35-2.35,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/1_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0,,html-keyboard-response,332,1042335,0.0-7.35-3.35,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
333,0,,html-keyboard-response,333,1042845,0.0-7.35-4.35,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,35.0,B,D,red,red,moons,stars,B,D,B,red,moons,1710.099999994,0.0,1.0,0,right,782.0,1.0,0.0,0.0,,
334,0,,html-keyboard-response,334,1044255,0.0-7.36-0.36,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1409.400000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
335,0,,html-keyboard-response,335,1045279,0.0-7.36-1.36,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,511.7999999821,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
336,0,,html-keyboard-response,336,1046780,0.0-7.36-2.36,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/2_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
337,0,,html-keyboard-response,337,1048304,0.0-7.36-3.36,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
338,0,,html-keyboard-response,338,1048811,0.0-7.36-4.36,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,36.0,B,D,red,red,moons,stars,B,D,D,red,stars,1409.400000006,0.0,0.0,1,left,511.7999999821,2.0,0.0,0.0,,
339,0,,html-keyboard-response,339,1051047,0.0-7.37-0.37,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2235.3999999762,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
340,0,,html-keyboard-response,340,1051991,0.0-7.37-1.37,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,441.7999999821,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
341,0,,html-keyboard-response,341,1053501,0.0-7.37-2.37,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
342,0,,html-keyboard-response,342,1055022,0.0-7.37-3.37,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
343,0,,html-keyboard-response,343,1055532,0.0-7.37-4.37,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,37.0,C,D,red,black,stars,stars,D,C,C,black,stars,2235.3999999762,1.0,0.0,NA,left,441.7999999821,9.0,1.0,1.0,,
344,0,,html-keyboard-response,344,1057143,0.0-7.38-0.38,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1610.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
345,0,,html-keyboard-response,345,1058247,0.0-7.38-1.38,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,601.900000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
346,0,,html-keyboard-response,346,1059755,0.0-7.38-2.38,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/4_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
347,0,,html-keyboard-response,347,1061257,0.0-7.38-3.38,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
348,0,,html-keyboard-response,348,1061773,0.0-7.38-4.38,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,38.0,A,C,black,black,stars,moons,C,A,A,black,moons,1610.5,1.0,1.0,NA,left,601.900000006,4.0,0.0,0.0,,
349,0,,html-keyboard-response,349,1063160,0.0-7.39-0.39,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1385.400000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
350,0,,html-keyboard-response,350,1064511,0.0-7.39-1.39,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,845.099999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,0,,html-keyboard-response,351,1066018,0.0-7.39-2.39,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/10_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
352,0,,html-keyboard-response,352,1067531,0.0-7.39-3.39,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
353,0,,html-keyboard-response,353,1068041,0.0-7.39-4.39,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,39.0,C,D,red,black,stars,stars,D,C,C,black,stars,1385.400000006,1.0,0.0,NA,left,845.099999994,10.0,1.0,1.0,,
354,0,,html-keyboard-response,354,1070503,0.0-7.40-0.40,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2461.599999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
355,0,,html-keyboard-response,355,1071783,0.0-7.40-1.40,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,767.1999999881,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
356,0,,html-keyboard-response,356,1073293,0.0-7.40-2.40,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/1_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
357,0,,html-keyboard-response,357,1074803,0.0-7.40-3.40,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0,,html-keyboard-response,358,1075311,0.0-7.40-4.40,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,40.0,B,D,red,red,moons,stars,B,D,B,red,moons,2461.599999994,0.0,1.0,0,right,767.1999999881,1.0,0.0,0.0,,
359,0,,html-keyboard-response,359,1076823,0.0-7.41-0.41,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1511.3000000119,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
360,0,,html-keyboard-response,360,1078415,0.0-7.41-1.41,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1090.599999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
361,0,,html-keyboard-response,361,1079926,0.0-7.41-2.41,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/3_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0,,html-keyboard-response,362,1081440,0.0-7.41-3.41,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
363,0,,html-keyboard-response,363,1081966,0.0-7.41-4.41,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,41.0,A,B,red,black,moons,moons,B,A,A,black,moons,1511.3000000119,1.0,1.0,NA,left,1090.599999994,3.0,0.0,0.0,,
364,0,,html-keyboard-response,364,1084047,0.0-7.42-0.42,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2080.2999999821,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,0,,html-keyboard-response,365,1085335,0.0-7.42-1.42,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,786.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
366,0,,html-keyboard-response,366,1086843,0.0-7.42-2.42,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
