"","X","index","success","trial_type","trial_index","time_elapsed","internal_node_id","subject","date","prol_id","ctbl","sense_of_control_A","sense_of_control_B","sense_of_control_C","sense_of_control_D","age","gender","rt","url","stimulus","key_press","npress","is_data_trial","phase","trial","deck1","deck2","col1","col2","sym1","sym2","deck_l","deck_r","chosen_deck","chosen_col","chosen_sym","deck_rt","choose_choice","mutual_info","hidden_key","chosen_card","card_rt","player_num","win_card","outcome","mock_rating","response","responses","pair","soc_split_A","soc_split_B","soc_split_C","soc_split_D","choice_pair","mi_pair"
"25352",284,0,NA,"html-keyboard-response",284,542736,"0.0-7.24-4.24","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",24,"A","C","red","red","stars","moons","C","A","A","red","moons",1368.400000006,1,1,NA,"right",1166.6000000238,8,1,1,NA,NA,"","AC",1,0,1,1,"11","10"
"25357",289,0,NA,"html-keyboard-response",289,548452,"0.0-7.25-4.25","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",25,"C","D","red","black","stars","stars","C","D","D","black","stars",1236.2999999821,0,0,0,"right",466.599999994,4,0,1,NA,NA,"","CD",1,0,1,1,"10","00"
"25362",294,0,NA,"html-keyboard-response",294,554153,"0.0-7.26-4.26","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",26,"B","C","red","black","stars","moons","C","B","B","black","moons",1297.599999994,0,1,1,"left",392,2,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"25367",299,0,NA,"html-keyboard-response",299,561516,"0.0-7.27-4.27","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",27,"B","D","black","black","moons","stars","B","D","B","black","moons",2811.7999999821,0,1,0,"right",537.900000006,3,0,0,NA,NA,"","BD",1,0,1,1,"00","01"
"25372",304,0,NA,"html-keyboard-response",304,568473,"0.0-7.28-4.28","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",28,"B","C","black","red","moons","stars","B","C","C","red","stars",2578.400000006,1,0,NA,"right",362.900000006,3,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"25377",309,0,NA,"html-keyboard-response",309,574492,"0.0-7.29-4.29","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",29,"B","C","black","red","moons","stars","B","C","B","black","moons",1368.5,0,1,0,"right",637.1999999881,7,1,1,NA,NA,"","BC",1,0,1,1,"10","01"
"25382",314,0,NA,"html-keyboard-response",314,580462,"0.0-7.30-4.30","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",30,"A","D","black","red","stars","moons","D","A","A","red","moons",1543.2000000179,1,1,NA,"left",414.6999999881,7,1,1,NA,NA,"","AD",1,0,1,1,"10","10"
"25387",319,0,NA,"html-keyboard-response",319,587010,"0.0-7.31-4.31","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",31,"C","D","black","red","stars","stars","D","C","D","black","stars",1894.6999999881,0,0,1,"left",639.400000006,9,1,0,NA,NA,"","CD",1,0,1,1,"10","00"
"25392",324,0,NA,"html-keyboard-response",324,593178,"0.0-7.32-4.32","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",32,"A","C","red","red","moons","stars","A","C","A","red","moons",1108.099999994,1,1,NA,"left",1045.900000006,1,0,0,NA,NA,"","AC",1,0,1,1,"11","10"
"25397",329,0,NA,"html-keyboard-response",329,599520,"0.0-7.33-4.33","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",33,"A","C","red","red","moons","stars","A","C","C","red","stars",1853.1999999881,1,0,NA,"left",476,10,1,1,NA,NA,"","AC",1,0,1,1,"11","10"
"25402",334,0,NA,"html-keyboard-response",334,605709,"0.0-7.34-4.34","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",34,"B","D","black","black","stars","moons","D","B","B","black","moons",1758.599999994,0,1,1,"left",420.5,6,1,1,NA,NA,"","BD",1,0,1,1,"00","01"
"25407",339,0,NA,"html-keyboard-response",339,611892,"0.0-7.35-4.35","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",35,"B","C","red","black","stars","moons","C","B","B","black","moons",1685.900000006,0,1,0,"right",483.6000000238,10,1,1,NA,NA,"","BC",1,0,1,1,"10","01"
"25417",349,0,NA,"html-keyboard-response",349,624756,"0.0-7.37-4.37","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",37,"A","B","red","black","moons","moons","A","B","A","red","moons",2225.400000006,1,1,NA,"right",353,2,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"25422",354,0,NA,"html-keyboard-response",354,630697,"0.0-7.38-4.38","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",38,"C","D","black","red","stars","stars","D","C","D","black","stars",1568,0,0,1,"left",360.3000000119,9,1,1,NA,NA,"","CD",1,0,1,1,"10","00"
"25427",359,0,NA,"html-keyboard-response",359,636827,"0.0-7.39-4.39","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",39,"A","B","red","black","moons","moons","A","B","B","black","moons",1590.8000000119,0,1,0,"right",524.6999999881,1,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"25437",369,0,NA,"html-keyboard-response",369,648405,"0.0-7.41-4.41","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",41,"A","C","red","red","stars","moons","C","A","C","red","stars",1392.7000000179,1,0,NA,"right",790.1999999881,1,0,0,NA,NA,"","AC",1,0,1,1,"11","10"
"25442",374,0,NA,"html-keyboard-response",374,654099,"0.0-7.42-4.42","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",42,"A","B","red","black","moons","moons","A","B","B","black","moons",1326.900000006,0,1,1,"left",353,10,1,1,NA,NA,"","AB",1,0,1,1,"10","11"
"25447",379,0,NA,"html-keyboard-response",379,659818,"0.0-7.43-4.43","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",43,"A","B","red","black","moons","moons","A","B","A","red","moons",1310.099999994,1,1,NA,"right",395.2999999821,9,1,1,NA,NA,"","AB",1,0,1,1,"10","11"
"25452",384,0,NA,"html-keyboard-response",384,665723,"0.0-7.44-4.44","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",44,"B","C","black","red","moons","stars","B","C","C","red","stars",1583.2000000179,1,0,NA,"left",307,6,1,1,NA,NA,"","BC",1,0,1,1,"10","01"
"25457",389,0,NA,"html-keyboard-response",389,672432,"0.0-7.45-4.45","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",45,"A","B","black","red","moons","moons","B","A","A","red","moons",2293.099999994,1,1,NA,"left",402.2000000179,1,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"25462",394,0,NA,"html-keyboard-response",394,678491,"0.0-7.46-4.46","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",46,"A","C","red","red","moons","stars","A","C","C","red","stars",1012.2000000179,1,0,NA,"right",1030.6999999881,9,1,1,NA,NA,"","AC",1,0,1,1,"11","10"
"25467",399,0,NA,"html-keyboard-response",399,684796,"0.0-7.47-4.47","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",47,"C","D","black","red","stars","stars","D","C","D","black","stars",1751.7000000179,0,0,1,"left",540,3,0,0,NA,NA,"","CD",1,0,1,1,"10","00"
"25472",404,0,NA,"html-keyboard-response",404,690478,"0.0-7.48-4.48","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",48,"B","D","black","black","stars","moons","D","B","B","black","moons",1123.900000006,0,1,1,"left",543.099999994,2,0,0,NA,NA,"","BD",1,0,1,1,"00","01"
"25477",409,0,NA,"html-keyboard-response",409,697132,"0.0-7.49-4.49","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",49,"A","D","red","black","moons","stars","A","D","D","black","stars",2237.400000006,0,0,0,"right",403,10,1,0,NA,NA,"","AD",1,0,1,1,"10","10"
"25482",414,0,NA,"html-keyboard-response",414,703601,"0.0-7.50-4.50","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",50,"A","D","red","black","moons","stars","A","D","D","black","stars",2044.1999999881,0,0,0,"right",410.400000006,7,1,0,NA,NA,"","AD",1,0,1,1,"10","10"
"25487",419,0,NA,"html-keyboard-response",419,709940,"0.0-7.51-4.51","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",51,"A","C","red","red","moons","stars","A","C","C","red","stars",1796.900000006,1,0,NA,"right",529.400000006,1,0,1,NA,NA,"","AC",1,0,1,1,"11","10"
"25492",424,0,NA,"html-keyboard-response",424,715568,"0.0-7.52-4.52","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",52,"B","D","black","black","stars","moons","D","B","B","black","moons",1123.400000006,0,1,0,"right",489.5,4,0,0,NA,NA,"","BD",1,0,1,1,"00","01"
"25497",429,0,NA,"html-keyboard-response",429,721740,"0.0-7.53-4.53","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",53,"C","D","red","black","stars","stars","C","D","C","red","stars",1500.2999999821,1,0,NA,"right",659.6000000238,8,1,0,NA,NA,"","CD",1,0,1,1,"10","00"
"25502",434,0,NA,"html-keyboard-response",434,727102,"0.0-7.54-4.54","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",54,"B","D","black","black","stars","moons","D","B","B","black","moons",863.2999999821,0,1,0,"right",485,10,1,1,NA,NA,"","BD",1,0,1,1,"00","01"
"25507",439,0,NA,"html-keyboard-response",439,733669,"0.0-7.55-4.55","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",55,"C","D","black","red","stars","stars","D","C","C","red","stars",1455.1000000238,1,0,NA,"left",1097.8000000119,4,0,0,NA,NA,"","CD",1,0,1,1,"10","00"
"25517",449,0,NA,"html-keyboard-response",449,749735,"0.0-7.57-4.57","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",57,"B","C","black","red","moons","stars","B","C","C","red","stars",2469.900000006,1,0,NA,"right",1249.5,10,1,0,NA,NA,"","BC",1,0,1,1,"10","01"
"25522",454,0,NA,"html-keyboard-response",454,755514,"0.0-7.58-4.58","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",58,"A","B","black","red","moons","moons","B","A","B","black","moons",1336.099999994,0,1,1,"left",431.3999999762,9,1,1,NA,NA,"","AB",1,0,1,1,"10","11"
"25527",459,0,NA,"html-keyboard-response",459,762239,"0.0-7.59-4.59","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",59,"B","D","black","black","stars","moons","D","B","D","black","stars",2249.900000006,0,0,0,"right",461.099999994,10,1,1,NA,NA,"","BD",1,0,1,1,"00","01"
"25532",464,0,NA,"html-keyboard-response",464,768543,"0.0-7.60-4.60","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",60,"A","B","black","red","moons","moons","B","A","B","black","moons",1642.400000006,0,1,1,"left",648.2999999821,4,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"25537",469,0,NA,"html-keyboard-response",469,774255,"0.0-7.61-4.61","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",61,"A","D","black","red","stars","moons","D","A","D","black","stars",1221.599999994,0,0,1,"left",478.599999994,1,0,1,NA,NA,"","AD",1,0,1,1,"10","10"
"25542",474,0,NA,"html-keyboard-response",474,780673,"0.0-7.62-4.62","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",62,"B","C","red","black","stars","moons","C","B","C","red","stars",1648.599999994,1,0,NA,"left",757.2000000179,3,0,1,NA,NA,"","BC",1,0,1,1,"10","01"
"25547",479,0,NA,"html-keyboard-response",479,786919,"0.0-7.63-4.63","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",63,"B","C","red","black","stars","moons","C","B","C","red","stars",1547.2999999821,1,0,NA,"right",685.3000000119,9,1,0,NA,NA,"","BC",1,0,1,1,"10","01"
"25552",484,0,NA,"html-keyboard-response",484,792518,"0.0-7.64-4.64","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",64,"B","C","red","black","stars","moons","C","B","B","black","moons",1074.3000000119,0,1,0,"right",509,3,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"25557",489,0,NA,"html-keyboard-response",489,798270,"0.0-7.65-4.65","e2z84lzbop","2022-09-19 17:33:39.500","632085a9bf72d10d30d799c6",1,79,42,60,42,"26","Male",NA,"","",NA,NA,"true","choice",65,"A","B","black","red","moons","moons","B","A","A","red","moons",1116.900000006,1,1,NA,"right",620.7000000179,4,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"25752",154,0,NA,"html-keyboard-response",154,408369,"0.0-7.0-4.0","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",0,"B","D","red","red","moons","stars","B","D","B","red","moons",1942.5,0,1,1,"left",1156.5999999642,6,1,1,NA,NA,"","BD",1,1,1,0,"00","01"
"25757",159,0,NA,"html-keyboard-response",159,415220,"0.0-7.1-4.1","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",1,"A","B","red","black","moons","moons","B","A","A","black","moons",1385.6999999881,1,1,NA,"left",1412.9000000358,10,1,1,NA,NA,"","AB",1,1,1,0,"10","11"
"25762",164,0,NA,"html-keyboard-response",164,421414,"0.0-7.2-4.2","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",2,"A","D","red","black","stars","moons","D","A","A","black","moons",1053,1,1,NA,"left",1075.8999999762,4,0,0,NA,NA,"","AD",1,1,1,0,"10","10"
"25767",169,0,NA,"html-keyboard-response",169,428223,"0.0-7.3-4.3","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",3,"B","C","red","black","moons","stars","B","C","B","red","moons",1109.8000000119,0,1,1,"left",1636.5999999642,2,0,0,NA,NA,"","BC",1,1,1,0,"10","01"
"25772",174,0,NA,"html-keyboard-response",174,435234,"0.0-7.4-4.4","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",4,"B","C","red","black","moons","stars","B","C","B","red","moons",2173.8999999762,0,1,1,"left",774.5,4,0,0,NA,NA,"","BC",1,1,1,0,"10","01"
"25777",179,0,NA,"html-keyboard-response",179,441192,"0.0-7.5-4.5","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",5,"A","B","black","red","moons","moons","A","B","A","black","moons",1334.1999999881,1,1,NA,"left",563.5,10,1,1,NA,NA,"","AB",1,1,1,0,"10","11"
"25782",184,0,NA,"html-keyboard-response",184,447868,"0.0-7.6-4.6","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",6,"B","D","red","red","stars","moons","D","B","B","red","moons",1690.4000000358,0,1,0,"right",920.1000000238,3,0,0,NA,NA,"","BD",1,1,1,0,"00","01"
"25787",189,0,NA,"html-keyboard-response",189,453449,"0.0-7.7-4.7","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",7,"A","C","black","black","stars","moons","C","A","A","black","moons",1071.6999999881,1,1,NA,"left",443.5,2,0,0,NA,NA,"","AC",1,1,1,0,"11","10"
"25792",194,0,NA,"html-keyboard-response",194,459828,"0.0-7.8-4.8","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",8,"C","D","red","black","stars","stars","D","C","C","black","stars",1509,1,0,NA,"right",843.5999999642,8,1,0,NA,NA,"","CD",1,1,1,0,"10","00"
"25797",199,0,NA,"html-keyboard-response",199,465069,"0.0-7.9-4.9","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",9,"A","D","red","black","stars","moons","D","A","A","black","moons",873,1,1,NA,"left",336.8000000119,4,0,0,NA,NA,"","AD",1,1,1,0,"10","10"
"25807",209,0,NA,"html-keyboard-response",209,476796,"0.0-7.11-4.11","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",11,"C","D","black","red","stars","stars","C","D","C","black","stars",1302.7999999523,1,0,NA,"right",729.3000000119,1,0,1,NA,NA,"","CD",1,1,1,0,"10","00"
"25817",219,0,NA,"html-keyboard-response",219,489606,"0.0-7.13-4.13","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",13,"B","C","red","black","moons","stars","B","C","B","red","moons",1837.8000000119,0,1,1,"left",504.4000000358,7,1,1,NA,NA,"","BC",1,1,1,0,"10","01"
"25822",224,0,NA,"html-keyboard-response",224,495065,"0.0-7.14-4.14","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",14,"B","C","red","black","moons","stars","B","C","B","red","moons",873.6999999881,0,1,0,"right",521.5,4,0,0,NA,NA,"","BC",1,1,1,0,"10","01"
"25827",229,0,NA,"html-keyboard-response",229,500751,"0.0-7.15-4.15","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",15,"A","C","black","black","stars","moons","C","A","A","black","moons",1239,1,1,NA,"left",402.7000000477,4,0,0,NA,NA,"","AC",1,1,1,0,"11","10"
"25832",234,0,NA,"html-keyboard-response",234,506192,"0.0-7.16-4.16","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",16,"B","D","red","red","moons","stars","B","D","B","red","moons",924.8000000119,0,1,0,"right",453.0999999642,3,0,0,NA,NA,"","BD",1,1,1,0,"00","01"
"25837",239,0,NA,"html-keyboard-response",239,511634,"0.0-7.17-4.17","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",17,"A","C","black","black","moons","stars","A","C","A","black","moons",930.8999999762,1,1,NA,"left",470.0999999642,3,0,0,NA,NA,"","AC",1,1,1,0,"11","10"
"25842",244,0,NA,"html-keyboard-response",244,517255,"0.0-7.18-4.18","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",18,"A","D","black","red","moons","stars","A","D","A","black","moons",961.6999999881,1,1,NA,"left",613,10,1,1,NA,NA,"","AD",1,1,1,0,"10","10"
"25847",249,0,NA,"html-keyboard-response",249,523070,"0.0-7.19-4.19","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",19,"A","B","red","black","moons","moons","B","A","A","black","moons",1185.1000000238,1,1,NA,"right",571.4000000358,7,1,1,NA,NA,"","AB",1,1,1,0,"10","11"
"25852",254,0,NA,"html-keyboard-response",254,529502,"0.0-7.20-4.20","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",20,"A","D","red","black","stars","moons","D","A","A","black","moons",2065.4000000358,1,1,NA,"left",301.3000000119,9,1,1,NA,NA,"","AD",1,1,1,0,"10","10"
"25857",259,0,NA,"html-keyboard-response",259,534861,"0.0-7.21-4.21","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",21,"A","D","red","black","stars","moons","D","A","A","black","moons",800.1999999881,1,1,NA,"right",492.6999999881,4,0,0,NA,NA,"","AD",1,1,1,0,"10","10"
"25862",264,0,NA,"html-keyboard-response",264,540096,"0.0-7.22-4.22","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",22,"B","C","black","red","stars","moons","C","B","B","red","moons",863.4000000358,0,1,1,"left",325.0999999642,8,1,1,NA,NA,"","BC",1,1,1,0,"10","01"
"25867",269,0,NA,"html-keyboard-response",269,545225,"0.0-7.23-4.23","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",23,"A","C","black","black","moons","stars","A","C","A","black","moons",716.6000000238,1,1,NA,"left",360.5999999642,4,0,0,NA,NA,"","AC",1,1,1,0,"11","10"
"25872",274,0,NA,"html-keyboard-response",274,550296,"0.0-7.24-4.24","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",24,"B","D","red","red","stars","moons","D","B","B","red","moons",708.6999999881,0,1,0,"right",320.8000000119,6,1,1,NA,NA,"","BD",1,1,1,0,"00","01"
"25877",279,0,NA,"html-keyboard-response",279,556054,"0.0-7.25-4.25","ei3y0b0xjnk","2022-09-19 14:52:51.313","62b5f3e16a7f9aef9ed922df",3,71,64,39,14,"28","Female",NA,"","",NA,NA,"true","choice",25,"C","D","black","red","stars","stars","C","D","D","red","stars",1207.7000000477,0,0,0,"right",489.8000000119,7,1,1,NA,NA,"","CD",1,1,1,0,"10","00"
